date,ticker,company,sector,open_price,high_price,low_price,close_price,volume,daily_return,sma_10,sma_20,volatility_20d,rsi_14,target_next_day_direction,target
2026-05-25,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.39408880988934,43.26325636156123,41.46845615294706,42.01400437274958,11182079,-0.008965505517625205,42.38302151451863,44.835717283485174,0.02520424400272108,25.963791760747085,1,1
2026-05-26,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.01400437274958,42.71431353013889,41.32700527036379,42.32396400267601,11491564,0.007377531243545787,42.38065342638547,44.40099855790271,0.02482149263733274,28.98423091771248,0,0
2026-05-27,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.32396400267601,42.6081844780245,41.23342039615477,42.24571491215939,12237487,-0.0018488128973851436,42.27534923666575,43.97543576451281,0.02485912784018365,29.97978224334348,1,1
2026-05-28,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.24571491215939,44.45336871568148,41.53711775917073,43.99205209735916,14349327,0.04133761705372696,42.37339766457872,43.659175022896044,0.02727367448942943,66.6192517353162,0,0
2026-05-29,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,43.99205209735916,44.42841680488797,42.35830728309985,42.50239282450082,5863737,-0.03386200920024285,42.37754680394607,43.26332657012287,0.02786906685756831,51.603047863599215,0,0
2026-06-01,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.50239282450082,42.76781160387213,40.95064619657516,41.69651269352745,12816153,-0.01896081790738169,42.37126352211723,42.86851969991012,0.02791498856187088,45.91054281923734,0,0
2026-06-02,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,41.69651269352745,42.66398823593993,40.96723679261305,41.54571261741457,14184860,-0.003616611231286204,42.33253843816548,42.663999224157024,0.0222672300510044,37.7594320510173,1,1
2026-06-03,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,41.54571261741457,44.19451967139045,40.8166516557893,43.56851230773691,18467854,0.04868853036533172,42.45820077766555,42.56190583850821,0.02524348957920867,53.1301654164103,0,0
2026-06-04,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,43.56851230773691,43.95608379590742,41.12870053600713,41.91058561281806,9919712,-0.03805332353807345,42.41935402508313,42.39381089654413,0.02648956615121945,47.24942953678237,0,0
2026-06-05,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,41.91058561281806,42.56571103347834,39.84671891369013,40.16011105449522,19068615,-0.04176688377714943,42.19595624954372,42.30231449178251,0.02292848460325359,42.76533784319066,1,1
2026-06-08,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,40.16011105449522,41.72376593123136,39.85164224294335,41.46583372951707,2355247,0.03251292490825186,42.14113918522047,42.26208034986955,0.02413755390617416,48.083128441158074,1,1
2026-06-09,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,41.46583372951707,46.74052971201125,41.1892195966929,45.61241710246879,8075158,0.10000000000000031,42.469984495199746,42.42531896079261,0.0330223179590264,60.344960303086545,0,0
2026-06-10,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,45.61241710246879,46.61445164083631,45.32062985163717,45.60669638162662,17347493,-0.00012542025188710948,42.806082642146464,42.540715939406105,0.03275095481007809,60.37188732262088,0,0
2026-06-11,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,45.60669638162662,46.20609716973286,43.18313092129451,44.2889314629186,18739991,-0.028894110366628145,42.83577057870241,42.60458412164057,0.03346936115669203,55.518542628826054,0,0
2026-06-12,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,44.2889314629186,44.61800603396489,43.94734896747007,44.10341422236235,19349120,-0.00418879468138833,42.99587271848857,42.686709761217315,0.03332420361961766,56.15495549932059,0,0
2026-06-15,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,44.10341422236235,44.66695141113392,41.78697565236592,42.36408540872448,14269592,-0.039437509415222505,43.06262999000827,42.71694675606275,0.03438649115944067,50.10900918222701,0,0
2026-06-16,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.36408540872448,42.92346642811803,41.75066708627629,42.21485714497434,9184668,-0.003522518244177819,43.12954444276424,42.731041440464864,0.03439539068355184,49.916482095265806,1,1
2026-06-17,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.21485714497434,42.97078330237869,41.21718139184703,42.56499058170584,13156510,0.0082940808144647,43.02919227016114,42.74369652391335,0.03438652762370709,45.821817642133375,0,0
2026-06-18,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,42.56499058170584,42.66271104462191,40.71289287495804,41.30097094484668,18296272,-0.029696227335768044,42.968230803363994,42.693792414223566,0.03505973679412255,46.43535190905031,0,0
2026-06-19,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,41.30097094484668,41.90761748490883,38.63692313343389,39.60280302167005,16777162,-0.041116900749000984,42.91250000008149,42.5542281248126,0.03619532274390163,44.10029450411624,0,0
2026-06-22,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,39.60280302167005,39.82536564837486,38.36583968085727,38.83856651592427,3773248,-0.019297535715530056,42.6497732787222,42.39545623197134,0.03636142002600991,42.62664374512126,0,0
2026-06-23,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,38.83856651592427,39.76971206254663,34.81698221121864,34.95470986433184,8888046,-0.10000000000000009,41.58400255490851,42.026993525054124,0.04216470820252635,28.698407013957464,0,0
2026-06-24,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,34.95470986433184,35.47858699141567,34.5587046498896,34.83580999008981,17551406,-0.0034015408711304262,40.50691391575482,41.65649827895065,0.0421529004409701,31.062884252405368,1,1
2026-06-25,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,34.83580999008981,35.94206336136761,34.00999518826587,35.10154902970918,520259,0.0076283295750829705,39.588175672433884,41.21197312556815,0.04069318896337433,35.29053261843728,1,1
2026-06-26,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.10154902970918,35.85577514908802,34.71990904691823,35.14798894753567,10880678,0.001323016194732185,38.692633144951216,40.844252931719886,0.04038675730754451,30.176992444465313,1,1
2026-06-29,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.14798894753567,36.18515082991963,34.86849445414055,35.99435845380531,19090578,0.02408016878385233,38.055660449459296,40.559145219733786,0.04095296084444036,11.940098611422712,1,1
2026-06-30,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.99435845380531,38.07194104680296,35.62569936788,37.51500599605543,1476677,0.04224682999147489,37.58567533456741,40.35760988866583,0.04238372901184186,21.408160213493034,1,1
2026-07-01,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,37.51500599605543,38.95110149903846,37.11274300777238,38.52329995434346,2769201,0.02687708375667186,37.18150627183117,40.10534927099615,0.04121474270251405,29.171728198122125,0,0
2026-07-02,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,38.52329995434346,39.3904537040084,36.75157261588139,36.92662838820871,3472534,-0.04144690532812789,36.74407201616737,39.85615140976569,0.04136328486382688,26.472690541076958,0,0
2026-07-03,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,36.92662838820871,37.23533294616666,36.31247107112004,36.92289241198275,1691018,-0.00010117295808009796,36.47608095519864,39.69429047764006,0.04048019695896065,29.871944543931562,0,0
2026-07-06,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,36.92289241198275,37.80675294901228,34.79635547760235,35.37803882976468,2011886,-0.041839993600195746,36.130028186582685,39.38990073265244,0.04042131953763518,27.07621894926858,1,1
2026-07-07,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.37803882976468,37.37949754193812,34.55168752619066,36.68807564527487,19575944,0.037029661870573216,36.303364764676985,38.94368365979275,0.03349676626231762,31.48649634124665,0,0
2026-07-08,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,36.68807564527487,36.82834553442531,35.00626549702702,35.30673868523753,18143858,-0.03765084256239126,36.35045763419176,38.42868577497329,0.03394601974548792,31.25547217238767,1,1
2026-07-09,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.30673868523753,36.52186942009629,34.44844310954215,36.08364234506201,17017339,0.022004401673874296,36.44866696572704,38.01842131908046,0.03452803787951828,38.322419557274216,0,0
2026-07-10,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,36.08364234506201,36.96255676719905,35.59887452608384,35.67987450098016,6726336,-0.011189775140233449,36.50185552107149,37.59724433301135,0.03450565679988103,39.26166698945964,1,1
2026-07-13,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.67987450098016,37.09437756351859,35.59767584126261,36.21894660935928,6912971,0.015108576359042614,36.52431433662689,37.28998739304309,0.03420757648589593,55.56306661363239,0,0
2026-07-14,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,36.21894660935928,36.88650660034833,35.71435837099291,36.07013761214105,16194643,-0.004108595394096026,36.37982749823545,36.98275141640143,0.03420448099804184,55.41719725183476,0,0
2026-07-15,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,36.07013761214105,36.25737834992346,34.86452374362084,34.94090267025886,14138855,-0.031306643573827175,36.02158776982699,36.601547020829074,0.03440215536552076,49.344630846349716,1,1
2026-07-16,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,34.94090267025886,36.23883751168537,34.46514567152739,35.42268714163457,11155932,0.013788552514580443,35.87119364516958,36.307632830668474,0.03441558763021122,51.08221174023698,0,0
2026-07-17,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.42268714163457,36.26562916675928,35.09124362705911,35.22694140076337,4529851,-0.0055259992018257265,35.701598544047634,36.08883974962314,0.03346953253997848,46.813288770042405,1,1
2026-07-20,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.22694140076337,36.11192692266867,35.06639000060239,35.28168553150207,8661163,0.001554041553477381,35.69196321422138,35.910995700402026,0.03333469526655151,39.44055594580533,0,0
2026-07-21,FOODNG,Nigeria Consumer Foods Plc,Consumer Goods,35.28168553150207,36.06148231277501,34.40600901865182,35.02971682582545,2419918,-0.007141628918256759,35.52612733227644,35.914746048476715,0.02462493270593457,32.20948086857656,0,0
2026-02-27,GTCHOLD,GT Capital Holdings Plc,Banking,65.25348854799059,65.71876846036098,60.78543189929854,61.27746418446929,19833255,0.0,61.27746418446929,61.27746418446929,0.03671687234401513,50.0,0,0
2026-03-02,GTCHOLD,GT Capital Holdings Plc,Banking,61.27746418446929,62.31817528137295,60.77962531192838,61.09720919651293,13390629,-0.0029416195718171556,61.18733669049111,61.18733669049111,0.03658934124246595,50.0,0,0
2026-03-03,GTCHOLD,GT Capital Holdings Plc,Banking,61.09720919651293,61.64370207170797,57.95789398218905,58.91995820825419,12093175,-0.03563585009678327,60.43154386307881,60.43154386307881,0.03695151152975794,50.0,0,0
2026-03-04,GTCHOLD,GT Capital Holdings Plc,Banking,58.91995820825419,59.75576161701881,58.32478946921912,58.62880470265566,8120140,-0.004941509031106905,59.98085907297302,59.98085907297302,0.03671492930245889,50.0,1,1
2026-03-05,GTCHOLD,GT Capital Holdings Plc,Banking,58.62880470265566,61.169762570945,57.44379128734018,60.07165271624385,4028841,0.024609882819644602,59.999017801627176,59.999017801627176,0.02804490991491912,50.0,1,1
2026-03-06,GTCHOLD,GT Capital Holdings Plc,Banking,60.07165271624385,63.76210689700969,59.49861852527486,63.22365656727708,13759063,0.052470736337522306,60.536457595902164,60.536457595902164,0.02807748386022972,50.0,0,0
2026-03-09,GTCHOLD,GT Capital Holdings Plc,Banking,63.22365656727708,64.13590617209492,58.57754257898426,60.06504143529337,15551133,-0.04995938709464853,60.46911243010091,60.46911243010091,0.02849670227511411,50.0,0,0
2026-03-10,GTCHOLD,GT Capital Holdings Plc,Banking,60.06504143529337,60.85023578677288,57.60288386730738,58.15806109663701,16217620,-0.031748589413872264,60.180231013417924,60.180231013417924,0.02876291138253584,50.0,0,0
2026-03-11,GTCHOLD,GT Capital Holdings Plc,Banking,58.15806109663701,59.52542931276169,55.28820753738447,55.89914342131127,6193588,-0.03884100729514106,59.704554614294956,59.704554614294956,0.02851418522691545,50.0,1,1
2026-03-12,GTCHOLD,GT Capital Holdings Plc,Banking,55.89914342131127,58.63800449167755,54.77549927817969,57.87217430996863,19310654,0.035296263375391046,59.52131658386232,59.52131658386232,0.03038500223159412,50.0,0,0
2026-03-13,GTCHOLD,GT Capital Holdings Plc,Banking,57.87217430996863,59.1086929847032,53.50588546523725,54.54421737618751,13134911,-0.05750530325603942,58.847991903034156,59.068853019528255,0.03207401371063325,50.0,1,1
2026-03-16,GTCHOLD,GT Capital Holdings Plc,Banking,54.54421737618751,55.66770277136155,53.24313817491969,55.43100291561694,9446258,0.016258103646686006,58.28137127494455,58.76569884420231,0.03264089262964019,50.0,0,0
2026-03-17,GTCHOLD,GT Capital Holdings Plc,Banking,55.43100291561694,56.62494002275179,51.21368956345826,51.43839968362452,14206122,-0.0720283419383625,57.53321542248159,58.202060447234786,0.03481164086315998,50.0,0,0
2026-03-18,GTCHOLD,GT Capital Holdings Plc,Banking,51.43839968362452,51.84843839261985,48.3472506480168,48.86039228057233,18657216,-0.05011834386194758,56.55637418027326,57.53479843533033,0.03574172490378443,27.28008803507248,0,0
2026-03-19,GTCHOLD,GT Capital Holdings Plc,Banking,48.86039228057233,49.65878855058191,46.74324034930331,47.19225804369865,11574616,-0.03414082775460958,55.268434713018735,56.84529574255488,0.03579770411705487,25.710591000200054,0,0
2026-03-20,GTCHOLD,GT Capital Holdings Plc,Banking,47.19225804369865,47.29196784294961,45.97485261509544,46.65937764292282,14280457,-0.011291691113453406,53.612006820583304,56.208675861327876,0.03532748350125044,25.401661439353333,1,1
2026-03-23,GTCHOLD,GT Capital Holdings Plc,Banking,46.65937764292282,48.69435373816702,46.27079751225633,48.31956228216454,6265369,0.03558094263380163,52.43745890527042,55.74461035667122,0.03652036664683773,31.615750087690728,0,0
2026-03-24,GTCHOLD,GT Capital Holdings Plc,Banking,48.31956228216454,49.27593137627166,46.83594450339376,47.66554563921293,9127891,-0.013535235255908273,51.38820735952801,55.29577342792353,0.03606470932857594,31.222772180337245,1,1
2026-03-25,GTCHOLD,GT Capital Holdings Plc,Banking,47.66554563921293,50.14306324132709,47.09747314711354,49.28335380887754,11408911,0.03394082975384416,50.72662839828464,54.979330290079,0.03767414341168591,31.632514253692847,1,1
2026-03-26,GTCHOLD,GT Capital Holdings Plc,Banking,49.28335380887754,49.7148873160591,49.03425001006186,49.55437691355827,5807229,0.0054992828964475216,49.89484865864361,54.70808262125297,0.03731055135782893,24.196193642107545,1,1
2026-03-27,GTCHOLD,GT Capital Holdings Plc,Banking,49.55437691355827,53.85583744560096,48.33750912957124,52.78245880029507,11066283,0.06514221523494879,49.71867280105436,54.28333235204426,0.03937873127774515,36.28846606979658,0,0
2026-03-30,GTCHOLD,GT Capital Holdings Plc,Banking,52.78245880029507,53.08269800721386,50.94853600137547,51.59918051577412,7975964,-0.022418021278582945,49.33549056107008,53.80843091800732,0.03952160277736737,37.3050856352407,1,1
2026-03-31,GTCHOLD,GT Capital Holdings Plc,Banking,51.59918051577412,52.90592346609067,50.40241384156904,52.50786317521094,3549205,0.017610408738158778,49.44243691022872,53.48782616635516,0.03933142234758401,43.07406546601197,0,0
2026-04-01,GTCHOLD,GT Capital Holdings Plc,Banking,52.50786317521094,53.00489822201461,51.64885534931059,51.92933037824773,10429735,-0.01101802210142766,49.74933071999626,53.15285245013475,0.03935436121883837,37.1300023230428,1,1
2026-04-02,GTCHOLD,GT Capital Holdings Plc,Banking,51.92933037824773,54.81620472619311,51.38666821006824,53.59715358380022,11515024,0.03211717142131909,50.38982027400642,52.82912749351258,0.03968913550882672,47.790109280568316,1,1
2026-04-03,GTCHOLD,GT Capital Holdings Plc,Banking,53.59715358380022,56.24338065896691,52.91415911199515,55.13594026181141,6274025,0.028710231329827307,51.23747653589528,52.4247416782393,0.03820836474356596,49.33182801785346,1,1
2026-04-06,GTCHOLD,GT Capital Holdings Plc,Banking,55.13594026181141,59.79771188222991,54.29485167552127,58.48614279342356,6047918,0.06076258998583883,52.25413458702118,52.3457967461458,0.03952126067312938,66.43792878686094,1,1
2026-04-07,GTCHOLD,GT Capital Holdings Plc,Banking,58.48614279342356,59.55188638245448,58.35444982963258,59.38524259983099,13098772,0.015372868913292814,53.426104283082985,52.4071558213055,0.03896642440826603,76.6336808273616,1,1
2026-04-08,GTCHOLD,GT Capital Holdings Plc,Banking,59.38524259983099,61.75325639393431,58.38790520204332,60.935908188637,10749393,0.026111968578712563,54.591359721058936,52.658994059671784,0.03810072087313272,84.98702633626873,1,1
2026-04-09,GTCHOLD,GT Capital Holdings Plc,Banking,60.935908188637,61.89013993791656,60.68857448062913,61.34163646114658,4628694,0.006658278912551552,55.770085675817754,52.83246716723069,0.03743521230942638,87.61997366920187,1,1
2026-04-10,GTCHOLD,GT Capital Holdings Plc,Banking,61.34163646114658,64.04503354220745,60.40651030963166,63.00577524050397,9897147,0.02712902484125035,56.79241731983865,53.2555450604465,0.03486106084981078,87.62248174834896,0,0
2026-04-13,GTCHOLD,GT Capital Holdings Plc,Banking,63.00577524050397,64.27356037227923,57.30620599724797,58.37334054924252,18763903,-0.07352396940722727,57.46983332318549,53.40266194212778,0.03922450132289426,72.78614310031453,0,0
2026-04-14,GTCHOLD,GT Capital Holdings Plc,Banking,58.37334054924252,59.73662009621731,56.89114535893157,57.74477844195562,6445337,-0.0107679653309658,57.993524849859966,53.717980880044344,0.03521747213132519,68.79728406151503,0,0
2026-04-15,GTCHOLD,GT Capital Holdings Plc,Banking,57.74477844195562,58.13993990887433,56.33128407928887,56.67048678689437,17902817,-0.0186041350239331,58.46764049072463,54.10848560536044,0.0332034594043174,65.26386863978736,0,0
2026-04-16,GTCHOLD,GT Capital Holdings Plc,Banking,56.67048678689437,57.79198498890143,54.61992145467738,55.92358103100607,2557758,-0.013179801308165762,58.700283235445205,54.54505175472582,0.03211745133543323,57.54021364922005,0,0
2026-04-17,GTCHOLD,GT Capital Holdings Plc,Banking,55.92358103100607,56.03843204943704,52.82099443095814,53.22202076864503,12341591,-0.04830806991532244,58.50889128612857,54.87318391101193,0.03433897106629917,53.63093509491684,1,1
2026-04-20,GTCHOLD,GT Capital Holdings Plc,Banking,53.22202076864503,57.75875668844009,52.39458355205808,56.73024494057574,19199048,0.06591677883071889,58.33330150084379,55.293718043932486,0.03627561540480528,58.46271928743365,0,0
2026-04-21,GTCHOLD,GT Capital Holdings Plc,Banking,56.73024494057574,56.91695922470021,55.51769026658526,56.42320372011046,8196173,-0.005412302040770367,58.03709761287174,55.731600947977356,0.03605861386121531,59.10595482530981,0,0
2026-04-22,GTCHOLD,GT Capital Holdings Plc,Banking,56.42320372011046,57.50122396488093,54.67261007663361,55.6806514664324,18182624,-0.013160405732391856,57.511571940651265,56.0514658308551,0.03588765652569541,54.386275544533,1,1
2026-04-23,GTCHOLD,GT Capital Holdings Plc,Banking,55.6806514664324,57.96759149915033,55.48725974175116,57.39492220530863,11307876,0.030787548164907808,57.116900515067485,56.44349309544261,0.03628522509984178,54.720831650055196,1,1
2026-04-24,GTCHOLD,GT Capital Holdings Plc,Banking,57.39492220530863,63.65621884931611,56.55023247511287,63.1344144258395,19761314,0.10000000000000009,57.12976443360103,56.961090876719844,0.03983783193268024,58.831991960663274,0,0
2026-04-27,GTCHOLD,GT Capital Holdings Plc,Banking,63.1344144258395,63.60514442034957,61.47228629709323,62.22972014701249,19588425,-0.014329653439483558,57.51540239337803,57.492617858281754,0.03953409974214677,55.4035273781825,0,0
2026-04-28,GTCHOLD,GT Capital Holdings Plc,Banking,62.22972014701249,63.07183331623383,59.85855274782351,60.3928292730564,19514999,-0.029517903497180975,57.780207476488116,57.886866163174034,0.04045932727846507,48.979435378979026,1,1
2026-04-29,GTCHOLD,GT Capital Holdings Plc,Banking,60.3928292730564,61.29041002648305,59.83060797818574,60.93516030717949,8490333,0.008980056749304133,58.206674828516626,58.337157659620615,0.04021650356274218,49.24004370181874,1,1
2026-04-30,GTCHOLD,GT Capital Holdings Plc,Banking,60.93516030717949,64.81363228128676,59.89509977812475,63.36046058103234,9184813,0.039801327536133524,58.950362783519246,58.825323009482226,0.04048691376757494,50.64477572018773,0,0
2026-05-01,GTCHOLD,GT Capital Holdings Plc,Banking,63.36046058103234,64.68727303814636,61.4595755657774,61.60812346745215,5079782,-0.02765663471368085,59.78897305339997,59.14893216976427,0.0410136575065464,56.56823278885559,0,0
2026-05-04,GTCHOLD,GT Capital Holdings Plc,Banking,61.60812346745215,62.18235358434006,59.63515294026502,60.86897063680436,5698521,-0.011997652079734022,60.202845623022824,59.268073561933306,0.0391165057045649,56.31531544573597,0,0
2026-05-05,GTCHOLD,GT Capital Holdings Plc,Banking,60.86897063680436,62.10569558382531,59.58678402346723,59.85142923077613,6627717,-0.01671691496312211,60.54566817408939,59.29138289348057,0.03922794872401957,56.444818243604296,1,1
2026-05-06,GTCHOLD,GT Capital Holdings Plc,Banking,59.85142923077613,60.76315573803775,58.39469967290897,60.23667559068284,15301968,0.006436711117144389,61.00127058651443,59.25642126358285,0.03881246797292822,58.86860898475691,1,1
2026-05-07,GTCHOLD,GT Capital Holdings Plc,Banking,60.23667559068284,61.82566828411086,58.9958548234245,60.60407524646931,1074153,0.0060992684636682615,61.3221858906305,59.21954320284899,0.03880771774638993,66.79077235048325,1,1
2026-05-08,GTCHOLD,GT Capital Holdings Plc,Banking,60.60407524646931,63.93257905805583,59.21946820449629,62.79819041508065,19306931,0.03620408627123073,61.28856348955462,59.20916396157783,0.03919155495062768,64.67930663261114,1,1
2026-05-11,GTCHOLD,GT Capital Holdings Plc,Banking,62.79819041508065,68.33744205415951,62.09098166644722,66.80499443152289,18465508,0.06380445025498749,61.74609091800566,59.63074665569185,0.03752480420483596,71.30198638077286,0,0
2026-05-12,GTCHOLD,GT Capital Holdings Plc,Banking,66.80499443152289,67.75278297917556,64.41158340096537,65.89505538412641,16212748,-0.013620823639603707,62.29631352911265,60.038260502800384,0.03760291762689114,70.81554821646284,1,1
2026-05-13,GTCHOLD,GT Capital Holdings Plc,Banking,65.89505538412641,68.1809770530201,64.52819282069129,66.76230484635062,3021953,0.013161070389404728,62.87902798302978,60.54285140577319,0.03711999835375346,69.77200986922118,1,1
2026-05-14,GTCHOLD,GT Capital Holdings Plc,Banking,66.76230484635062,68.57206263583846,66.56764767467195,66.95256265274497,650701,0.002849778880945175,63.23823819020104,61.09430048686014,0.03679056496191072,60.52454281046265,1,1
2026-05-15,GTCHOLD,GT Capital Holdings Plc,Banking,66.95256265274497,68.90608122527277,65.52025493585727,68.61184845338559,3237469,0.02478300657805499,63.93861068879437,61.86379187109717,0.03427272840053734,66.8894323268974,0,0
2026-05-18,GTCHOLD,GT Capital Holdings Plc,Banking,68.61184845338559,69.8731048872773,64.04102339814638,64.21008918408715,10083255,-0.0641545063793022,64.27272254352266,62.23778408327274,0.03606126567284822,58.894426241053765,1,1
2026-05-19,GTCHOLD,GT Capital Holdings Plc,Banking,64.21008918408715,67.41072941311417,64.00294662061347,66.71487109331993,4681179,0.03900916415256317,64.95906672977704,62.75236745193322,0.03663187910740603,62.33864652474055,0,0
2026-05-20,GTCHOLD,GT Capital Holdings Plc,Banking,66.71487109331993,68.18495180561608,63.30732937329491,64.17736750973694,8953199,-0.03803505188571166,65.35313592168245,63.177203254098444,0.03782798134360005,51.735634993305084,1,1
2026-05-21,GTCHOLD,GT Capital Holdings Plc,Banking,64.17736750973694,66.09769794967885,62.61745339911425,65.73088876379825,1463681,0.024206683981321087,65.86581727341533,63.594001582022926,0.03764563275860774,58.834033565739524,0,0
2026-05-22,GTCHOLD,GT Capital Holdings Plc,Banking,65.73088876379825,66.50552528725385,63.43788336137225,64.196302035362,4243988,-0.023346508122699228,66.00562843544347,63.647095962499044,0.03124829606558506,56.89459713022345,0,0
2026-05-25,GTCHOLD,GT Capital Holdings Plc,Banking,64.196302035362,64.99189969490567,61.62207943809956,62.82288305933562,13026381,-0.021394051253448287,65.60741729822475,63.67675410811521,0.03147335920555831,56.06769117310707,1,1
2026-05-26,GTCHOLD,GT Capital Holdings Plc,Banking,62.82288305933562,63.9613845365135,62.10014694527178,63.48930465542885,7763866,0.01060794353331107,65.36684222535499,63.83157787723381,0.03069868168501168,56.5664457751439,1,1
2026-05-27,GTCHOLD,GT Capital Holdings Plc,Banking,63.48930465542885,65.04648706523857,63.34449576980982,63.50479952492007,15063556,0.0002440547990769648,65.04109169321194,63.960059838120856,0.03067052026619449,55.9404212699349,1,1
2026-05-28,GTCHOLD,GT Capital Holdings Plc,Banking,63.50479952492007,68.40253020820415,62.44186203215664,67.07144538871147,18442848,0.056163406395634885,65.05297996680858,64.1456090785048,0.03191061095991635,58.285461507936716,1,1
2026-05-29,GTCHOLD,GT Capital Holdings Plc,Banking,67.07144538871147,68.87636638550354,66.6980933335489,68.24141667076071,10087321,0.01744365691344063,65.0159367885461,64.47727373867023,0.0311908915230101,53.12934602592902,0,0
2026-06-01,GTCHOLD,GT Capital Holdings Plc,Banking,68.24141667076071,69.69183999316478,63.47194724338789,63.93855744572609,12594096,-0.06305348621049744,64.98878361470999,64.63075307911632,0.0346080031071997,46.28660048017821,0,0
2026-06-02,GTCHOLD,GT Capital Holdings Plc,Banking,63.93855744572609,64.99024735456956,63.41459253706113,63.58953013294811,7035057,-0.005458792420743097,64.6762495186728,64.81765812422492,0.0343605050786737,43.857291524043895,1,1
2026-06-03,GTCHOLD,GT Capital Holdings Plc,Banking,63.58953013294811,64.52454005481182,63.01556980610785,63.68425061038322,5728348,0.0014895608952774086,64.62693782873744,64.99003687520994,0.03435679698269168,43.64882961986931,1,1
2026-06-04,GTCHOLD,GT Capital Holdings Plc,Banking,63.68425061038322,64.55147318035733,62.65578418144813,64.00536433561592,19028435,0.005042278462178196,64.45438538591921,65.16010132966728,0.03435315832791713,40.55732009553213,1,1
2026-06-05,GTCHOLD,GT Capital Holdings Plc,Banking,64.00536433561592,66.10878389503036,62.90316903879867,64.685574721481,16266155,0.010627396514741427,64.5033126545311,65.25447054498729,0.03352988881399065,51.1501672982991,1,1
2026-06-08,GTCHOLD,GT Capital Holdings Plc,Banking,64.685574721481,67.7091800345163,63.33211433362372,67.0682802092613,10629415,0.03683519081401987,64.92785236952368,65.26763483387421,0.03138818469005829,50.859951486598355,1,1
2026-06-09,GTCHOLD,GT Capital Holdings Plc,Banking,67.0682802092613,68.76823624447576,66.7068159282297,67.533615479868,3697597,0.006938231741663747,65.3322834519676,65.34956283866129,0.03123179388170314,59.082707497844446,0,0
2026-06-10,GTCHOLD,GT Capital Holdings Plc,Banking,67.533615479868,68.6178088880029,66.45308534974122,67.52492232671042,17579058,-0.00012872334904345806,65.73429573214662,65.38769371267928,0.0311162309522608,55.29800930112771,0,0
2026-06-11,GTCHOLD,GT Capital Holdings Plc,Banking,67.52492232671042,69.0001725386434,65.62409116198306,66.84295011822373,16741887,-0.010099563020406932,65.71144620509786,65.38221308595323,0.03121102850242669,58.23034889942078,1,1
2026-06-12,GTCHOLD,GT Capital Holdings Plc,Banking,66.84295011822373,68.81660313498384,66.59860881720475,67.34319325292198,6578360,0.0074838578161717795,65.62162386331397,65.31878032593004,0.03073540744469048,64.86414705911969,1,1
2026-06-15,GTCHOLD,GT Capital Holdings Plc,Banking,67.34319325292198,70.3513463113442,67.19587262342385,69.6579261720295,7727963,0.0343721882984378,66.19356073594432,65.59117217532716,0.02774251208194926,68.30046889076279,0,0
2026-06-16,GTCHOLD,GT Capital Holdings Plc,Banking,69.6579261720295,70.17741237645318,67.29043794754774,68.17356551442771,19820372,-0.021309285808135736,66.65196427409228,65.66410689638255,0.02705770122725066,62.74046329774821,1,1
